id,subject,custom_fields,created_on,updated_on,tracker_name,status_id,status_name,priority_name,author_name,assigned_name,category_name,parent_id,FIPLAN_20,Complexidade_Demanda,PF_Estimado,Agrupamento_Demanda,Gestor,Origem_Mudanca,Versao_Caso_Uso,Data_Prevista_Desenvolvimento,Time_FIPLAN,Impacto_BDCE,Data_Prevista_Teste,Legado,Origem_Defeito,Backlog,Rastro_FIPLAN,Esforco,Data_Entrega_Homologacao,Data_Prevista_Implantacao,Data_Entrega,Projeto,Ambiente,Justificativa,Classificacao_Demanda,Data_Desejada,Numero_RDS
208278,Gestão de Usuários - Excluir Perfil - Mudança layout - Ajustes largura coluna grids,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '1'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': '2025-05-09'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 02'}]",2025-05-06 20:18:57,2025-05-09 14:23:27,FIPLAN:Mudança,114,Desenvolvimento: Em andamento,Padrão,Ana Poly Ferreira da Silva,FIPLAN_MERGE,Gestão | Segurança,0,1,Baixa,1,GESTÃO DE USUÁRIO,SEFAZ,Requisitos,0,2025-05-09 00:00:00,SEFAZ - Time 02,,,,,,,,,,,,,,,,
208276,Carga de DAC  - Manutenção 2025 - Simulação de cenário,"[{'id': 64, 'name': 'Ambiente', 'value': 'Manutenção'}, {'id': 296, 'name': 'Justificativa', 'value': 'Realizar carga, via script, da tabela DAC no ambiente de Manutenção 2025, para simulação testes do tkt #208189'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-06 20:10:23,2025-05-07 17:41:01,FIPLAN:Carga de Dados,5,Fechado,Padrão,Gemima de Freitas Machado Muniz,Gemima de Freitas Machado Muniz,,0,,,,,SEFAZ,,,,,,,,,,,,,,,,Manutenção,"Realizar carga, via script, da tabela DAC no ambiente de Manutenção 2025, para simulação testes do tkt #208189",,,
208274,Ajustes na tela de Detalhar,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 20:06:58,2025-05-07 17:20:40,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Gabriel Mendes de Souza,,207635,,,,,,,,,,,,,,,,,,,,,,,,,
208273,Gestão de Usuários - Incluir Perfil - Mudança layout - Ajustes largura coluna grids,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '1'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': '2025-05-09'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 02'}]",2025-05-06 20:04:13,2025-05-09 14:22:39,FIPLAN:Mudança,114,Desenvolvimento: Em andamento,Padrão,Ana Poly Ferreira da Silva,FIPLAN_MERGE,Gestão | Segurança,0,1,Baixa,1,GESTÃO DE USUÁRIO,SEFAZ,Requisitos,0,2025-05-09 00:00:00,SEFAZ - Time 02,,,,,,,,,,,,,,,,
208272,Migração Credor - Incluir Credor - Pessoa Física - ACWTB0079,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 05'}]",2025-05-06 19:55:37,2025-05-09 13:20:35,FIPLAN:Erro,156,Desenvolvimento: A fazer,Padrão,Manuela da Silva Costa,FIPLAN_SEFAZ_TIME 05,,0,1,,,,SEFAZ,,,,SEFAZ - Time 05,,,0,,,,,,,,,,,,,
208271,Gestão / Segurança / Acesso de Sistema / Alterar: Falha ao alterar Data Fim de Vigência e Carregar Data Início de Vigência,"[{'id': 28, 'name': 'Origem do Defeito', 'value': 'Homologação'}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 334, 'name': 'Backlog', 'value': '0'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-06 19:45:20,2025-05-06 19:46:03,FIPLAN:Corretiva,156,Desenvolvimento: A fazer,Padrão,Cristina de Souza Azevedo,FIPLAN DEV,Gestão | Segurança,0,1,Média,3,,SEFAZ,,,,,,,,Homologação,0,,,,,,,,,,,
208268,CONSULTAR CONTINGENCIAMENTO /  DETALHES - Erro Campo Percentual,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 08'}]",2025-05-06 19:20:46,2025-05-08 14:00:15,FIPLAN:Erro,5,Fechado,Padrão,MIRIAN ARAUJO ALMEIDA,MIRIAN ARAUJO ALMEIDA,,0,1,,,,SEFAZ,,,,SEFAZ - Time 08,,,0,,,,,,,,,,,,,
208267,Consulta Banco de Produção: Tabelas - Unidade Setorial de Planejamento,"[{'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-06 19:17:57,2025-05-08 20:25:22,FIPLAN:Consulta,5,Fechado,Padrão,Cristiane Menezes S. Santos,Cristiane Menezes S. Santos,Tabelas | Institucional,0,,,,,SEPLAN,,,,,,,,,,,,,,,,,,,,
208266,Consulta Banco de Produção: Tabelas - Unidade Setorial de Planejamento,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': '2025-05-07'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-06 19:13:18,2025-05-08 20:25:41,FIPLAN:Gestor,5,Fechado,Padrão,Marilia Pedreira,Cristiane Menezes S. Santos,,0,,,,,SEPLAN,,,,,,,,,,,,,,,,,,Sustentação,2025-05-07 00:00:00,
208265,Modificação da Despesa: Contingenciamento Linear - Erro de Arredondamento de Valores que irão compor o BLO,"[{'id': 28, 'name': 'Origem do Defeito', 'value': 'Manutenção'}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 334, 'name': 'Backlog', 'value': '1'}, {'id': 221, 'name': 'PF Estimado', 'value': '4'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-06 19:07:53,2025-05-09 11:44:32,FIPLAN:Corretiva,145,Pré-Produção: Em andamento,Urgente,Marcia Figueredo Nunes,Marcia Figueredo Nunes,PLAN | MOD | Contingenciamento,0,0,Média,4,,SEPLAN,,,,SEPLAN - Sustentação,,,,Manutenção,1,,,,,,,,,,,
208261,Carga de UG inativa - Do exercício 2021 até o exercício 2025 Manutenção,"[{'id': 64, 'name': 'Ambiente', 'value': 'Manutenção'}, {'id': 296, 'name': 'Justificativa', 'value': 'Conforme solicitação do ticket Gestor #208208\r\n'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-06 18:57:46,2025-05-07 16:44:25,FIPLAN:Carga de Dados,5,Fechado,Padrão,Tárcio Henrique  Gomes Barbosa,Tárcio Henrique  Gomes Barbosa,,0,,,,,SEFAZ,,,,,,,,,,,,,,,,Manutenção,"Conforme solicitação do ticket Gestor #208208
",,,
208258,MAPEAMENTO APLICAÇÃO / ALTERAÇÃO TIPO CPF - ACWTB0079,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '0.0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-06 18:43:29,2025-05-08 12:11:30,FIPLAN:Adaptativa,156,Desenvolvimento: A fazer,Padrão,Cristina de Souza Azevedo,FIPLAN_SEFAZ_TIME 09,Tabelas | Credor,0,0,Média,3,,SEFAZ,,0.0,,,,,,,,,,,,,,,,,,
208256,Consulta Banco de Produção: PPA 2024-2027 - Programa Especial,"[{'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-06 18:32:22,2025-05-08 20:24:29,FIPLAN:Consulta,5,Fechado,Padrão,Cristiane Menezes S. Santos,Cristiane Menezes S. Santos,PLAN | PPA | PPA 2024 - 2027,0,,,,,SEPLAN,,,,,,,,,,,,,,,,,,,,
208255,Consulta Banco de Produção: PPA 2024-2027  - Programa Especial,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': '2025-05-07'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-06 18:14:10,2025-05-08 20:24:00,FIPLAN:Gestor,5,Fechado,Padrão,Marilia Pedreira,Cristiane Menezes S. Santos,,0,,,,,SEPLAN,,,,,,,,,,,,,,,,,,Sustentação,2025-05-07 00:00:00,
208254,Monitoramento 2024-2027: Planejamento para M&A: Remover Atividade Crítica da Entrega,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-06 18:03:15,2025-05-09 17:42:25,FIPLAN:Erro,5,Fechado,Padrão,Cristiane Menezes S. Santos,Cristiane Menezes S. Santos,,0,1,,,,SEPLAN,,,,SEPLAN - Sustentação,,,0,,,,,,,,,,,,,
208253,Migração Credor - Incluir Credor - Pessoa Física - Agência,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 05'}]",2025-05-06 18:00:31,2025-05-09 13:20:53,FIPLAN:Erro,156,Desenvolvimento: A fazer,Padrão,Manuela da Silva Costa,Jeferson  Brito Santos,,0,1,,,,SEFAZ,,,,SEFAZ - Time 05,,,0,,,,,,,,,,,,,
208252,Migração Credor - Incluir Credor - Pessoa Física - 5.1.2,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 05'}]",2025-05-06 17:57:13,2025-05-09 13:21:10,FIPLAN:Erro,156,Desenvolvimento: A fazer,Padrão,Manuela da Silva Costa,Jeferson  Brito Santos,,0,1,,,,SEFAZ,,,,SEFAZ - Time 05,,,0,,,,,,,,,,,,,
208251,Rotina Obter DAE -Erro na quantidade de DAEs executados ,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-06 17:36:27,2025-05-08 22:27:08,FIPLAN:Erro,150,Teste: Em andamento,Padrão,César Henrique E. Pinho,César Henrique E. Pinho,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208248,CONTABILIDADE / TABELA DE IC (Informações Complementares),"[{'id': 64, 'name': 'Ambiente', 'value': 'Teste Integrado'}, {'id': 296, 'name': 'Justificativa', 'value': 'Tabela de Inserção via Banco de Dados.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-06 16:55:44,2025-05-06 19:48:40,FIPLAN:Carga de Dados,5,Fechado,Padrão,Monica  Alves Gomes da Costa,Monica  Alves Gomes da Costa,,0,,,,,SEFAZ,,,,,,,,,,,,,,,,Teste Integrado,Tabela de Inserção via Banco de Dados.,,,
208245,FOLHA - Fase 2 - Alterar a forma de numerar uma nova gestora,"[{'id': 368, 'name': 'Rastro FIPLAN', 'value': ''}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': ''}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 334, 'name': 'Backlog', 'value': '0'}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 333, 'name': 'Esforço', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'REGULARIZAÇÃO DA FOLHA'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 342, 'name': 'Data Entrega Homologação', 'value': ''}, {'id': 235, 'name': 'Data Prevista Implantação', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-06 15:51:56,2025-05-06 18:28:41,FIPLAN:Demanda,194,Demanda: Pré-Especificação,Padrão,Jenaldo Lucas da Silva e Silva,Alessandra Leal Bertani,Tabelas | Institucional,0,,,,REGULARIZAÇÃO DA FOLHA,SEFAZ,,,,,,,,,0,,,,,,,,,,,
208241,"Monitoramento 2024-2027: Customização do M&A 102  - Relatório de Execução do PPA - subrelatório ""Explicação""","[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-06 14:41:00,2025-05-08 12:20:58,FIPLAN:Erro,6,Cancelado,Padrão,Cristiane Menezes S. Santos,Dyego dos Santos Silva,,0,0,,,,SEPLAN,,,,,,,0,,,,,,,,,,,,,
208240,Monitoramento 2024-2027: Customização do M&A 102  - Relatório de Execução do PPA - Label ,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-06 14:40:25,2025-05-08 21:08:39,FIPLAN:Erro,5,Fechado,Padrão,Cristiane Menezes S. Santos,Cristiane Menezes S. Santos,,0,0,,,,SEPLAN,,,,SEPLAN - Sustentação,,,0,,,,,,,,,,,,,
208233,Migração Credor - Incluir Credor - Pessoa Física - FA 2.2.20 e  2.2.21,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-06 14:15:26,2025-05-08 14:08:09,FIPLAN:Erro,6,Cancelado,Padrão,Manuela da Silva Costa,Amauri De Freitas Aquino,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208232,FIPLAN 2.0 - Revisão dos Padrões - Reconhecimento do Passivo - Erro no horário de cadastro,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-06 14:09:39,2025-05-06 14:24:21,FIPLAN:Erro,156,Desenvolvimento: A fazer,Padrão,Monica  Alves Gomes da Costa,FIPLAN_SEFAZ_TIME 09,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208227,FIPLAN 2.0 - Revisão dos Padrões - Inclusão do usuário de alteração - Manter Convênio de Arrecadação - ALTERAR CBO,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-06 13:38:27,2025-05-06 13:38:52,FIPLAN:Erro,156,Desenvolvimento: A fazer,Padrão,Gemima de Freitas Machado Muniz,FIPLAN_SEFAZ_TIME 09,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208226,Migração Credor - Consultar Pessoa Física - Erro,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-06 13:33:25,2025-05-06 17:16:00,FIPLAN:Erro,156,Desenvolvimento: A fazer,Padrão,Manuela da Silva Costa,Jeferson  Brito Santos,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208224,AcompanhamentoMunicipalService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 13:31:58,2025-05-06 17:00:37,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Isai Martins Rodrigues,,207645,,,,,,,,,,,,,,,,,,,,,,,,,
208223,IniciativaPPAService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 13:31:53,2025-05-06 17:44:14,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Isai Martins Rodrigues,,207645,,,,,,,,,,,,,,,,,,,,,,,,,
208222,AcompanhamentoSubProdutoService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 13:31:48,2025-05-06 17:49:14,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Isai Martins Rodrigues,,207645,,,,,,,,,,,,,,,,,,,,,,,,,
208221,LocalizacaoSubProdutoViewService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 13:31:43,2025-05-06 18:15:56,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Isai Martins Rodrigues,,207645,,,,,,,,,,,,,,,,,,,,,,,,,
208220,MapeamentoTransversalidadeCustomService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 13:31:37,2025-05-06 20:04:01,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Gabriel Mendes de Souza,,207645,,,,,,,,,,,,,,,,,,,,,,,,,
208219,MapeamentoTransversalidadeService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 13:31:32,2025-05-06 16:18:20,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Isai Martins Rodrigues,,207645,,,,,,,,,,,,,,,,,,,,,,,,,
208217,AcaoNaoPlanejadaRelatoIniciativaService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 13:04:39,2025-05-06 13:36:15,FIPLAN:Atividade,73,Feito,Padrão,Rafael Pinto Vieira dos Santos,Rafael Pinto Vieira dos Santos,,206886,,,,,,,,,,,,,,,,,,,,,,,,,
208214,DocumentoAnexoFiplan - Erro ao clicar em baixar,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-06 12:50:55,2025-05-09 19:32:15,FIPLAN:Erro,5,Fechado,Padrão,Aritana  Bahia Schlumbom,MIRIAN ARAUJO ALMEIDA,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208212,Incluir/Recompor Contingenciamento - Gravação do PDF incompleto ou corrompido,"[{'id': 28, 'name': 'Origem do Defeito', 'value': 'Desenvolvimento'}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': ''}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 08'}]",2025-05-06 12:47:50,2025-05-09 12:19:52,FIPLAN:Corretiva,114,Desenvolvimento: Em andamento,Padrão,Aritana  Bahia Schlumbom,André Fillipe  de Souza Almeida,,0,0,,,,SEFAZ,,,,SEFAZ - Time 08,,,,Desenvolvimento,,,,,,,,,,,,
208208,Carga de UG inativa - Do exercício 2020 até o exercício 2025,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-06 11:49:55,2025-05-07 20:11:31,FIPLAN:Gestor,5,Fechado,Urgente,Moises Silva de Souza Filho,Tárcio Henrique  Gomes Barbosa,,0,,,,,SEFAZ,,,,,,,,,,,,,,,,,,Sustentação,,
208207,Exportar Excel,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 11:32:31,2025-05-07 16:56:33,FIPLAN:Atividade,73,Feito,Padrão,Alexandre Faria Silveira,Alexandre Faria Silveira,,200287,,,,,,,,,,,,,,,,,,,,,,,,,
208206,DOCLAN,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 11:32:03,2025-05-06 19:32:01,FIPLAN:Atividade,73,Feito,Padrão,Alexandre Faria Silveira,Alexandre Faria Silveira,,200287,,,,,,,,,,,,,,,,,,,,,,,,,
208205,Carregar Linhas extratos vinculadas,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-08'}]",2025-05-06 11:25:32,2025-05-08 14:39:03,FIPLAN:Atividade,73,Feito,Padrão,Douglas de Jesus Fonseca,Douglas de Jesus Fonseca,,208119,,,,,,,,,,,,,,,,,,,2025-05-08 00:00:00,,,,,,
208202,Validar Mês aberto ,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 11:09:19,2025-05-06 20:26:27,FIPLAN:Atividade,73,Feito,Padrão,Douglas de Jesus Fonseca,Douglas de Jesus Fonseca,,208119,,,,,,,,,,,,,,,,,,,,,,,,,
208201,Carregar CBO informada,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-06 11:07:17,2025-05-06 20:27:28,FIPLAN:Atividade,73,Feito,Padrão,Douglas de Jesus Fonseca,Douglas de Jesus Fonseca,,208119,,,,,,,,,,,,,,,,,,,,,,,,,
208200,2.2.72 Linha do extrato selecionada não permitida para ALE,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-07'}]",2025-05-06 11:06:48,2025-05-07 18:58:03,FIPLAN:Atividade,73,Feito,Padrão,Douglas de Jesus Fonseca,Douglas de Jesus Fonseca,,208119,,,,,,,,,,,,,,,,,,,2025-05-07 00:00:00,,,,,,
208199,Exclusão dos DAEs tributários (Validação do ticket Corretiva #207794) Ambiente de Manutenção,"[{'id': 64, 'name': 'Ambiente', 'value': 'Manutenção'}, {'id': 296, 'name': 'Justificativa', 'value': 'Validação do ticket Corretiva #207794'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-05 20:43:59,2025-05-06 17:53:48,FIPLAN:Correção de Dados,5,Fechado,Padrão,Gemima de Freitas Machado Muniz,Gemima de Freitas Machado Muniz,,0,,,,,SEFAZ,,,,,,,,,,,,,,,,Manutenção,Validação do ticket Corretiva #207794,,,
208192,AcompanhamentoSituacaoService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-05 19:57:02,2025-05-06 13:04:16,FIPLAN:Atividade,73,Feito,Padrão,Rafael Pinto Vieira dos Santos,Rafael Pinto Vieira dos Santos,,206886,,,,,,,,,,,,,,,,,,,,,,,,,
208189,Receita - Processar DAC  - não gerou o resumo do processamento,"[{'id': 28, 'name': 'Origem do Defeito', 'value': 'Produção'}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': ''}, {'id': 334, 'name': 'Backlog', 'value': '0'}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Sustentação'}]",2025-05-05 19:27:50,2025-05-09 14:10:14,FIPLAN:Corretiva,146,Pré-Produção: Pronto,Padrão,Gemima de Freitas Machado Muniz,FIPLAN_MERGE,Receita | Realização | DAC,0,0,,,,SEFAZ,,,,SEFAZ - Sustentação,,,,Produção,0,,,,,,,,,,,
208186,RelatoIniciativaService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-05 19:05:02,2025-05-06 14:29:27,FIPLAN:Atividade,73,Feito,Padrão,Marcus Vinicius Lima Vidal,Marcus Vinicius Lima Vidal,,206886,,,,,,,,,,,,,,,,,,,,,,,,,
208184,Migração Credor - Integração API B-Cadastro - CPF ou CNPJ não encontrado na base de dados da API B-Cadastro,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'CREDOR'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '1.2'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 05'}]",2025-05-05 19:03:59,2025-05-09 13:19:41,FIPLAN:Mudança,156,Desenvolvimento: A fazer,Padrão,Manuela da Silva Costa,FIPLAN_SEFAZ_TIME 05,Tabelas | Credor,0,1,Baixa,3,CREDOR,SEFAZ,Requisitos,1.2,,SEFAZ - Time 05,,,,,,,,,,,,,,,,
